125.54, 125.84, 123.06, 123.80, 134622000.00, 507.00
124.38, 125.09, 123.88, 125.07, 172217000.00, -559.00
125.61, 127.17, 125.61, 126.72, 151589000.00, -789.00
126.65, 126.72, 123.73, 124.13, 137103000.00, 1381.00
123.26, 123.87, 122.51, 123.49, 105501000.00, 672.00
125.31, 125.40, 124.26, 124.78, 100882000.00, -612.00
124.65, 127.07, 124.61, 126.88, 108550000.00, -1579.00
126.77, 127.29, 126.15, 127.22, 95207000.00, 47.00
127.61, 128.20, 126.18, 127.85, 91650000.00, -591.00
128.23, 128.42, 127.46, 127.92, 114387000.00, -988.00
128.86, 129.01, 128.12, 128.44, 103993000.00, -170.00
127.95, 127.96, 127.09, 127.59, 71448000.00, 744.00
127.23, 127.72, 126.86, 127.24, 101489000.00, 600.00
127.84, 127.98, 126.98, 127.28, 78011000.00, 112.00
126.17, 126.26, 123.29, 123.29, 111415000.00, 2913.00
123.49, 123.61, 121.49, 122.41, 92271000.00, 1623.00
120.27, 120.82, 118.79, 119.76, 86466000.00, -426.00
120.64, 121.18, 120.17, 120.50, 81922000.00, 610.00
121.58, 122.68, 120.12, 121.05, 90584000.00, 576.00
119.44, 121.66, 118.33, 121.31, 88394000.00, -305.00
123.03, 123.05, 121.36, 121.36, 77600000.00, -771.00
120.79, 122.24, 120.27, 122.08, 88701000.00, -645.00
122.21, 122.56, 121.82, 121.92, 103857000.00, -737.00
120.85, 120.85, 119.23, 119.96, 107984000.00, 1323.00
120.10, 120.19, 118.36, 118.36, 97708000.00, 380.00
117.06, 118.00, 116.54, 117.58, 92551000.00, -682.00
118.29, 118.48, 117.68, 118.46, 66683000.00, -379.00
118.81, 119.12, 117.47, 117.89, 83950000.00, 223.00
118.15, 120.19, 118.15, 119.95, 84697000.00, -549.00
120.40, 121.54, 120.37, 121.26, 85523000.00, -1380.00
121.41, 121.45, 119.36, 120.48, 88853000.00, -221.00
121.01, 121.26, 120.30, 120.40, 74271000.00, -648.00
119.48, 119.66, 118.66, 119.02, 72565000.00, -220.00
119.00, 119.74, 118.69, 118.69, 67265000.00, -237.00
118.38, 119.10, 117.20, 118.87, 79705000.00, -5.00
119.13, 120.50, 119.10, 119.65, 90450000.00, -758.00
120.90, 121.25, 118.75, 119.51, 89907000.00, -524.00
120.60, 120.84, 119.55, 120.08, 99452000.00, -1126.00
121.53, 123.13, 121.53, 123.04, 110621000.00, -3493.00
123.35, 123.57, 122.47, 123.02, 81797000.00, -1442.00
123.38, 123.38, 122.24, 122.87, 60583000.00, -276.00
123.34, 123.43, 122.36, 122.91, 79541000.00, -562.00
122.82, 123.39, 121.18, 121.37, 86552000.00, -115.00
121.24, 121.70, 121.05, 121.70, 68895000.00, -56.00
123.03, 124.22, 122.58, 123.89, 88677000.00, -2902.00
124.02, 124.65, 123.78, 124.64, 65170000.00, -979.00
124.66, 125.12, 123.56, 124.84, 73857000.00, -1103.00
124.06, 125.20, 124.00, 124.90, 75661000.00, -758.00
125.87, 126.19, 125.04, 125.04, 112240000.00, -1340.00
125.20, 125.70, 124.89, 125.70, 102744000.00, -1319.00
125.62, 125.62, 124.56, 124.79, 90165000.00, -38.00
124.48, 125.76, 124.46, 125.62, 101428000.00, -1675.00
125.12, 127.22, 124.89, 127.22, 127417000.00, 210.00
127.04, 128.20, 126.67, 127.68, 127759000.00, -501.00
127.93, 128.80, 127.49, 127.65, 98791000.00, -176.00
127.51, 128.15, 126.72, 126.90, 101606000.00, -425.00
127.00, 129.27, 126.60, 129.27, 125741000.00, -1594.00
129.04, 129.73, 128.87, 129.27, 134259000.00, -813.00
129.69, 129.78, 128.49, 129.33, 117661000.00, -604.00
129.38, 129.43, 127.76, 128.17, 110775000.00, 149.00
127.86, 128.63, 127.15, 127.66, 106363000.00, -60.00
127.46, 129.38, 127.13, 129.24, 175113000.00, -518.00
129.26, 130.41, 129.02, 130.39, 137912000.00, -1027.00
129.17, 129.91, 128.17, 129.08, 134475000.00, 301.00
128.32, 128.46, 126.78, 127.45, 123075000.00, 992.00
127.23, 127.99, 126.99, 127.92, 120355000.00, -856.00
128.57, 129.39, 127.77, 128.41, 114469000.00, -1106.00
128.20, 129.72, 128.20, 129.43, 123036000.00, -1851.00
128.80, 130.60, 128.56, 130.59, 112433000.00, -881.00
131.16, 131.39, 130.62, 130.95, 137451000.00, -334.00
131.12, 131.47, 130.37, 130.54, 125309000.00, -57.00
131.15, 131.36, 130.29, 130.65, 149504000.00, 281.00
130.24, 132.05, 130.15, 131.72, 135816000.00, -1476.00
131.85, 132.19, 131.09, 131.28, 132058000.00, -925.00
132.99, 134.29, 132.87, 133.88, 203544000.00, -1728.00
134.88, 135.19, 134.08, 134.26, 184650000.00, -1295.00
134.79, 135.36, 134.03, 135.25, 159931000.00, -1380.00
136.09, 137.35, 135.61, 136.98, 180571000.00, -1797.00
137.37, 137.55, 136.27, 136.48, 148396000.00, -931.00
136.73, 137.73, 136.10, 136.78, 117800000.00, 431.00
136.76, 138.66, 136.74, 138.66, 158319000.00, -195.00
138.84, 140.13, 137.81, 138.57, 215454000.00, -1487.00
139.78, 140.13, 137.77, 138.62, 162587000.00, 778.00
137.63, 138.86, 137.06, 138.37, 163487000.00, -1572.00
138.60, 140.59, 138.39, 140.55, 140128000.00, -2200.00
140.58, 141.18, 139.95, 140.53, 144136000.00, -852.00
140.75, 141.55, 139.56, 140.73, 161351000.00, -333.00
141.86, 142.60, 141.30, 142.38, 173185000.00, -639.00
143.53, 143.53, 141.95, 143.32, 143574000.00, -686.00
143.67, 144.10, 142.84, 143.96, 119128000.00, -35.00
144.12, 144.30, 143.14, 144.30, 136382000.00, -675.00
145.40, 145.81, 144.18, 144.21, 193589000.00, -202.00
144.55, 144.89, 142.70, 143.52, 153566000.00, -1223.00
141.90, 142.32, 140.10, 140.70, 126131000.00, -1688.00
139.78, 140.68, 139.50, 140.49, 94277000.00, -666.00
140.01, 142.12, 139.47, 142.11, 123198000.00, -72.00
142.59, 144.02, 142.07, 142.70, 132843000.00, 41.00
142.64, 145.35, 142.61, 145.35, 131325000.00, -674.00
145.75, 146.25, 144.81, 146.04, 136814000.00, 244.00
146.26, 147.11, 144.17, 144.30, 132218000.00, 271.00
143.13, 144.05, 142.21, 143.87, 134173000.00, 263.00
144.19, 144.22, 141.15, 141.16, 161341000.00, 893.00
140.55, 141.09, 139.23, 140.68, 141380000.00, 170.00
141.48, 144.40, 140.97, 144.40, 129473000.00, -1569.00
144.61, 145.17, 143.32, 144.27, 125144000.00, 363.00
143.71, 143.72, 140.48, 141.27, 133147000.00, 2834.00
140.12, 142.74, 139.25, 141.75, 133740000.00, 666.00
141.76, 142.61, 140.36, 140.36, 129713000.00, -452.00
137.85, 138.62, 136.83, 137.42, 118333000.00, -74.00
138.93, 139.45, 136.31, 138.68, 111043000.00, 536.00
138.21, 140.34, 137.99, 140.09, 105954000.00, -907.00
141.45, 143.15, 141.22, 143.13, 130304000.00, -1883.00
143.59, 144.73, 143.40, 144.30, 115342000.00, -2740.00
144.88, 145.10, 143.72, 144.06, 88941000.00, -137.00
144.86, 147.03, 144.70, 145.21, 185226000.00, -2652.00
147.04, 147.95, 146.58, 147.95, 170569000.00, -2101.00
149.27, 149.61, 147.13, 148.41, 171918000.00, -397.00
148.47, 149.34, 147.60, 149.34, 130030000.00, 320.00
150.08, 151.30, 149.91, 150.13, 178597000.00, -6.00
150.39, 151.33, 149.12, 150.29, 143781000.00, 508.00
149.87, 152.03, 149.55, 152.03, 172700000.00, 118.00
151.18, 153.22, 150.64, 151.99, 174760000.00, 1428.00
152.45, 152.93, 151.29, 152.55, 140048000.00, 1275.00
154.98, 154.98, 153.16, 154.69, 170233000.00, 1093.00
154.31, 155.83, 153.99, 155.34, 171386000.00, -695.00
154.48, 155.78, 154.04, 155.71, 171060000.00, 560.00
155.50, 155.60, 152.38, 152.39, 160193000.00, 1842.00
153.20, 156.39, 153.20, 156.39, 138323000.00, -1751.00
156.70, 156.86, 155.39, 156.52, 161973000.00, -314.00
156.77, 158.88, 156.35, 158.88, 158337000.00, -484.00
159.05, 159.41, 157.68, 159.06, 155869000.00, -862.00
159.85, 159.97, 157.17, 157.55, 172050000.00, -430.00
158.49, 160.68, 158.49, 160.43, 151559000.00, -932.00
160.33, 160.68, 157.44, 158.10, 156323000.00, 2062.00
156.20, 156.38, 154.16, 154.65, 143270000.00, 4181.00
153.67, 156.34, 153.41, 154.40, 142871000.00, 291.00
155.66, 158.04, 155.49, 157.82, 135491000.00, -3128.00
157.05, 160.06, 156.67, 160.06, 134842000.00, -1567.00
159.99, 160.26, 156.09, 156.33, 209381000.00, 2300.00
154.82, 155.01, 152.18, 152.85, 159439000.00, 6412.00
154.07, 154.74, 150.92, 152.48, 149275000.00, 2001.00
153.23, 153.75, 150.14, 150.85, 121620000.00, -496.00
151.67, 153.03, 151.44, 152.26, 131294000.00, -1609.00
150.80, 150.80, 147.53, 148.11, 125140000.00, 1227.00
150.39, 150.88, 148.72, 149.41, 113705000.00, -1464.00
147.39, 152.22, 147.20, 152.22, 124209000.00, -3217.00
152.98, 153.48, 151.12, 152.27, 107657000.00, 582.00
154.22, 154.93, 151.39, 151.76, 129058000.00, 691.00
152.18, 152.46, 150.35, 151.45, 117505000.00, 2414.00
150.92, 152.46, 149.59, 149.88, 131832000.00, 1860.00
147.58, 147.74, 146.11, 146.55, 109090000.00, 3086.00
148.15, 149.09, 146.84, 148.84, 92645000.00, -525.00
149.90, 153.33, 149.83, 152.98, 151492000.00, -1656.00
153.80, 155.68, 153.28, 155.60, 120424000.00, -2873.00
157.21, 157.21, 156.05, 156.89, 116003000.00, -2398.00
157.53, 158.35, 156.34, 157.28, 146938000.00, -2174.00
157.88, 157.90, 154.93, 156.75, 123260000.00, 243.00
156.90, 157.72, 156.22, 157.72, 107863000.00, -1004.00
157.44, 159.39, 156.65, 157.87, 122043000.00, -2021.00
157.76, 158.80, 157.39, 158.69, 150527000.00, -455.00
160.36, 161.89, 160.36, 161.81, 159904000.00, -3902.00
162.30, 162.60, 161.39, 162.02, 149808000.00, -752.00
161.62, 162.00, 159.19, 161.49, 128779000.00, 1189.00
160.74, 163.27, 160.40, 163.24, 165598000.00, -728.00
163.13, 163.93, 162.16, 163.38, 155166000.00, -83.00
164.40, 164.92, 162.63, 163.74, 162698000.00, -286.00
164.24, 164.44, 161.83, 163.10, 144429000.00, 809.00
